id,lat,lon,educational,topics,languages,name,type,parent,parenttype,mo_o,mo_c,tu_o,tu_c,we_o,we_c,th_o,th_c,fr_o,fr_c
2023,52.51014000000001,13.47927,"2",,,"Kita der Kath. Kirchengem. St. Mauritius",0,884,5,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30,07:00,17:30
1087,52.5038323,13.4150346,,,,"Kita der Kath. Kirchengem. St. Michael",0,885,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1091,52.59119,13.33047,"2",,,"Kita der Kath. Kirchengem. St. Nikolaus",0,550,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
1893,52.4830386,13.3542784,,,,"Kita der Kath. Kirchengem. St. Norbert",0,886,5,0,0,0,0,0,0,0,0,0,0
1894,52.4736908,13.3352069,,"2|4|6|7",,"Kita der Kath. Kirchengem. St. Norbert",0,886,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1420,52.4732838,13.451364,"2",,,"Kita der Kath. Kirchengem. St. Richard",0,887,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1092,52.5582844,13.3098386,,,,"Kita der Kath. Kirchengem. St. Rita",0,888,5,0,0,0,0,0,0,0,0,0,0
2366,52.53749999999999,13.38368,"26",,,"Kita der Kath. Kirchengem. St. Sebastian",0,889,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1345,52.41666,13.34991,"8",,,"Kita der Kath. Kirchengem. Vom Guten Hirten",0,890,5,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
1084,52.43423660000001,13.3627168,"13|28|0|2","0|1|2|3|4|6|7",,"Kita der Kath. Kirchengem. von der Auferstehung Christi",0,865,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
1846,52.43154389999999,13.2146955,"2",,,"Kita der Kath. Kirchengem. Zu den hl. Zwölf Aposteln",0,891,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
1343,52.4769134,13.3755713,"0","2|7",,"Kita der Kath. Kirchengemeinde",0,861,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
1344,52.4238516,13.3708589,"2","2|7",,"Kita der Kath. Kirchengemeinde Vom Guten Hirten",0,892,5,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:30
700,52.55775999999999,13.37314,"4","2|3",,"Kita Der Kinder-Garten in der Schwedenstraße",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
369129,52.5591664,13.3830433,,,,"Kita Der Kleine Muck",0,69,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
2443,52.4874,13.3287,,,,"Kita der Schwedischen Victoriagemeinde",0,893,1,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30,08:30,16:30
2893,52.47714,13.37392,,,,"Kita Der Theaterkindergarten",0,894,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
526229,52.4292694,13.3383131,"0","4",,"Kita Derfflingerstraße",0,525,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
2446,52.51397,13.39486,,,,"Kita des Auswärtigen Amtes",0,895,9,0,0,0,0,0,0,0,0,0,0
100076,52.5132754,13.3868575,,,,"Kita des Bundesministeriums für Familie, ",0,661,1,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00
698,52.520913,13.3710255,,,,"Kita des Deutschen Bundestages",0,896,9,0,0,0,0,0,0,0,0,0,0
155179,52.50581,13.51434,"2","0","5","Kita DETI",0,736,1,0,0,0,0,0,0,0,0,0,0
1291,52.45621,13.31445,"10","2|7",,"Kita Diakoniewerk der ",0,897,4,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
586229,52.5601904,13.3803692,"2",,"0|3","Kita Die Bärenbande",0,318,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
158129,52.55555,13.57732,"8|2",,,"Kita Die Bergzwerge",0,898,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
742279,52.47746,13.43615,,,,"Kita Die drei Affen",0,899,1,0,0,0,0,0,0,0,0,0,0
1176,52.60423,13.41786,"2|3","1|4",,"Kita Die Insel",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
698229,52.5818916,13.3981276,,,,"Kita Die Kiezkrümel",0,900,1,0,0,0,0,0,0,0,0,0,0
167,52.52200999999999,13.43367,,"2",,"KITA Die kleinen Entdecker",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
648229,52.463753,13.4798927,"2","2|4",,"Kita Die kleinen Entdecker",0,901,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
395129,52.55038709999999,13.3601211,"0|16",,,"Kita Die kleinen Frösche",0,902,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,16:00
278129,52.4440171,13.5644845,"5","2",,"KITA Die kleinen Füchse",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1301,52.4395116,13.3433743,"2",,,"Kita Die Kobolde (Wohneinheit rechts)",0,696,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
715229,52.4931239,13.6140067,,,,"Kita Die Lutherzwerge",0,903,1,0,0,0,0,0,0,0,0,0,0
1535,52.44154,13.46162,"2",,,"Kita Die Möwe",0,770,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
588379,52.46525,13.4397,,,,"Kita Die Palmeninsel",0,904,1,0,0,0,0,0,0,0,0,0,0
2976,52.46842,13.49331,"28|12|2|3","1|4|6",,"Kita Die Plänter/WeG gGmbH",0,721,1,08:00,17:00,08:00,16:00,08:00,17:00,08:00,17:00,08:00,17:00
1034,52.62397,13.48479,"13|2","1|2|4|6",,"Kita Die Röländer",0,15,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:00
733229,52.5282317,13.5537869,,,,"Kita Die Senfkörner II",0,45,1,0,0,0,0,0,0,0,0,0,0
173179,52.4455257,13.509421,,,,"Kita Die wilden Knallerbsen",0,905,1,0,0,0,0,0,0,0,0,0,0
487229,52.54627319999999,13.3976975,"0|2",,,"Kita Die wilden Küken",0,906,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
362129,52.5050345,13.5576507,"13|2","4",,"Kita Die Wuhlewanderer",0,903,1,07:00,17:00,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
574229,52.5917165,13.3835886,"2","1|2|4|6",,"Kita Dietzgen-Strolche",0,907,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2634,52.4583766,13.3740446,"2|3","0|1|2|3|4","0|1|6|8|2|5|3","Kita Dino Bambino",0,908,1,06:00,16:30,06:00,16:30,06:00,16:30,06:00,16:30,06:00,16:00
1324,52.41619,13.36675,,,,"Kita Domagkstr. 4/Kitas Süd-West",0,709,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
484,52.57876,13.48255,"1",,,"Kita Dorfstr. 37 (Malchow)/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2172,52.5741405,13.5155104,"5",,,"Kita Dorfstr. 4A (Wartenberg)/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2173,52.5700174,13.5378097,,,,"Kita Dorfstr. 5 (Falkenberg)/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
198,52.4630765,13.4864552,"2",,,"Kita Dornbrunner Str. 17/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
265129,52.4849403,13.5225945,"2",,,"Kita Dorothea",0,706,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
260,52.5525909,13.1533176,"2","2",,"Kita Drachenburg",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
478129,52.54818,13.42294,"13","1|2|4|6",,"Kita Drachenhöhle",0,715,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
769,52.5505101,13.2692584,"10",,,"Kita Dreieinigkeit",0,60,4,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
645,52.5471864,13.4426507,"2","2|4",,"Kita Dreikäsehoch",0,768,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
581,52.4382151,13.3312893,"2",,,"Kita Dreikäse-Hoch (Wohneinheit links)",0,696,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
64,52.55175999999999,13.40524,,,,"Kita Drieselmäuse",0,747,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1377,52.46899999999999,13.46962,"4",,,"Kita Drosselbartstr. 6/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2787,52.4716008,13.4472773,"2",,,"Kita Du und Ich",0,10,3,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1076,52.49669,13.3147,"3","0|1|2|4|6",,"Kita Düsseldorfer Straße",0,717,0,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
335129,52.5139016,13.5689461,"2","0|4","1","Kita Dussmann",0,909,1,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
265,52.48155999999999,13.35319,,,,"Kita Ebersstr. 19/Kitas Süd-West",0,709,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
538279,52.47927,13.35042,"2","2",,"Kita Ebersstraße",0,722,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
552329,52.5476788,13.4030032,,,,"Kita Edgar Berlin",0,910,1,0,0,0,0,0,0,0,0,0,0
719229,52.5517268,13.4123013,,,,"Kita Edgar Berlin",0,910,1,0,0,0,0,0,0,0,0,0,0
2340,52.55616999999999,13.34829,"2",,,"Kita Edinburger Str. 38/Kigä City",0,37,0,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
465,52.59365,13.3292,"2","2",,"Kita Eichborndamm",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2187,52.54446,13.4867,"2",,,"Kita Eichhörnchen",0,911,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2766,52.43385,13.70158,"1","2",,"KITA Eichkater",0,531,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2113,52.55732,13.42541,"2","1|4",,"Kita EigenSinn",0,912,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
2801,52.51973,13.5806,"0","2|4",,"Kita Eigensinn",0,686,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
298179,52.57787,13.39585,"2","1",,"Kita Eins",0,913,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
103129,52.4950243,13.3147792,"18","5","4","Kita el caracol ",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1116,52.4844939,13.325232,,"5","4","Kita el caracol",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1799,52.49599509999999,13.3119551,,"5","4","Kita el caracol",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
2678,52.4962489,13.3223486,,"5","4","Kita el caracol",0,488,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
474129,52.5167394,13.4639151,"18",,"4","Kita El jardin de Federico",0,24,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
783229,52.55066970000001,13.4571549,,,"4","Kita El mundo de los ninòs",0,914,1,0,0,0,0,0,0,0,0,0,0
451129,52.52862,13.31914,"2",,,"Kita Elfenbein",0,915,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
774229,52.54102,13.24308,,,,"Kita Elfenbein Haselhorst",0,915,1,0,0,0,0,0,0,0,0,0,0
568229,52.55579729999999,13.2078115,,,,"Kita Elfenbein Spandau",0,915,1,0,0,0,0,0,0,0,0,0,0
797279,52.5322896,13.3269003,"3",,,"Kita Elfenblume",0,916,1,0,0,0,0,0,0,0,0,0,0
118,52.5407413,13.420807,,,,"Kita Elias",0,498,4,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
717229,52.4502421,13.4366146,"2","3",,"Kita Elif und Emil",0,329,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
221129,52.4986999,13.4278244,,,,"Kita Elternverein für Bildung und Erziehung",1,190,2,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
1555,52.5323267,13.3345967,,,,"Kita Emdener Str.",0,770,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
2297,52.5293554,13.3341465,"2","1",,"Kita Emdener Str. 11/Kigä City",0,37,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
380229,52.49478,13.38017,"0",,,"Kita EMMAAPFEL",0,917,1,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00,07:00,16:00
1981,52.4494125,13.6211838,,,,"Kita Emrichstr. 51/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
795,52.4674672,13.4236226,"10",,,"Kita Emser Str. 81-82/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
591229,52.5220274,13.646449,,,,"Kita Engelchen und Teufelchen",0,918,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
615329,52.5298769,13.3067427,"3","3|6","3","Kita Engelsnest",0,919,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
752229,52.5512415,13.348296,"2",,"3","Kita Engelsnest",0,919,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
148,52.5157,13.4419156,"3","2",,"Kita Entdeckerland",0,920,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1225,52.6138,13.48994,"3","1|4",,"Kita Entdeckerland",0,920,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2003,52.53296,13.47143,"3","1|2|3|4",,"Kita Entdeckerland",0,920,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
588329,52.5129543,13.5894442,"13|2","0|4",,"Kita Entdeckerzwerge",0,903,1,07:00,17:00,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
628329,52.43796,13.44767,,,,"Kita Erdmännchen",0,921,1,0,0,0,0,0,0,0,0,0,0
707279,52.4307139,13.4702528,,,,"Kita Erdmännchen",0,921,1,0,0,0,0,0,0,0,0,0,0
773429,52.4275753,13.488207,,,,"Kita Erdmännchen 3",0,921,1,0,0,0,0,0,0,0,0,0,0
701,52.5512401,13.4192723,"4",,,"Kita Erich-Weinert-Str. 33/Kigä NordOst",0,0,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1951,52.4371,13.72216,,,,"Kita Erknerstr. 46/Kitas SüdOst",0,6,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2880,52.50465,13.50763,,,,"Kita Erlenhof",0,922,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
466,52.5847935,13.3043655,"2","4",,"Kita Ernststraße",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,16:30
531279,52.4661236,13.4886706,"3",,,"Kita Ernststraße 4 - 8",0,689,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
710279,52.44279359999999,13.5687577,"13|17|0",,,"Kita Eulenkinder",0,923,1,0,0,0,0,0,0,0,0,0,0
1186,52.4910483,13.3192903,"2",,,"Kita Eulenspiegel -  Mittelhof e.V.",0,696,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
347,52.52050819999999,13.4800047,,,,"Kita Ev. Diakoniewerk Königin Elisabeth",0,924,4,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
1747,52.5691198,13.1959327,"2",,,"Kita Ev. Johannesstift",0,673,4,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
1842,52.44074999999999,13.26136,,,,"Kita Ev. Luth. St.Marien-Gem.",0,925,4,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00,08:00,15:00
909,52.55493,13.37264,"3","1|3|4",,"Kita Exerzierstr. 32a/Kigä City",0,37,0,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00
1,52.5225693,13.3843991,"2","4","1","Kita F.A.I.R.play",0,856,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
2295,52.5319437,13.339767,,,,"Kita Fantasia",0,551,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
625,52.51199,13.48005,"2","2",,"Kita Farbklecks",0,772,4,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
784,52.47683,13.32568,"2",,,"Kita Fehlerstraße",0,709,0,0,0,0,0,0,0,0,0,0,0
262179,52.4423077,13.5019619,"2","2","1","Kita Felix and Friends",0,764,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
610,52.39286000000001,13.41106,"2","0|5",,"Kita Feuerwache",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1554,52.612417,13.305571,,,,"Kita Fichtestraße",0,717,0,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
325,52.4556,13.33213,,,,"Kita Filandastr. 27/Kitas Süd-West",0,709,0,0,0,0,0,0,0,0,0,0,0
1288,52.45417,13.32666,"31|4",,,"Kita Filia Griechisch-deutsche Kindertagesstätte",0,511,4,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1326,52.39277999999999,13.40392,"2",,,"Kita Finchleystraße",0,529,1,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,16:30
507229,52.45126,13.57081,"2","4",,"Kita FindeFuchs",0,923,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
538229,52.5061,13.48,"2","2",,"Kita Fine Turbine",0,926,1,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00,07:30,17:00
2725,52.5201041,13.5984746,"2",,,"Kita Finkelsteinstraße",0,726,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2225,52.5673337,13.4944531,"2",,,"Kita Fiorella",0,533,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
782,52.45673,13.27253,,,,"Kita Flanaganstr. 45/Kitas Süd-West",0,709,0,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
2733,52.4151,13.32996,"2",,,"Kita Fliegeberg",0,696,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
684279,52.5026522,13.3726031,,"2",,"Kita Flottwellpromenade",0,526,1,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00
268,52.4283788,13.4806773,"2",,,"Kita Flurweg",0,529,1,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
2906,52.46314,13.43329,,"2|3",,"Kita Focus FAMILIE",0,23,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
308179,52.49128,13.40849,,,,"Kita Fontanepromenade",0,372,2,0,0,0,0,0,0,0,0,0,0
2083,52.5896362,13.3608802,"5",,,"Kita Fontanestr. 83/Kigä NordOst",0,0,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
1262,52.46399,13.31402,,,,"Kita Forststr. 40/Kitas Süd-West",0,709,0,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
2631,52.59508289999999,13.3542346,"2",,,"Kita Forumhaus",0,770,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
1863,52.49384999999999,13.35028,"2",,,"Kita Frankenstraße",0,529,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
2685,52.6011961,13.4297875,,,,"Kita Französisch Buchholz",1,927,2,07:15,17:00,07:15,17:00,07:15,17:00,07:15,17:00,07:15,17:00
8,52.514557,13.3881007,,,,"Kita Französische Str. 16a u. 16b",0,661,1,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30,07:00,18:30
587229,52.5695501,13.4008626,"2",,,"Kita Freche Fledermäuse Pankow",0,517,1,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30,08:00,16:30
98,52.55262070000001,13.4094252,"3","2",,"Kita Freche Früchtchen",0,768,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
782279,52.5540295,13.344709,,,,"Kita Freche Früchte",0,928,1,0,0,0,0,0,0,0,0,0,0
168,52.51365999999999,13.44174,"2","4|6",,"Kita Fredersdorfer Str. 6/Kigä City",0,37,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
1864,52.4693894,13.3253773,,,,"Kita Fregestr.",0,551,1,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
1299,52.4671234,13.3358644,"2|3","2|4|6","9","Kita Fregestraße",0,722,1,07:30,17:00,07:30,16:30,07:30,17:00,07:30,17:00,07:30,17:00
2342,52.55885,13.39128,"2|3","0|1|3|4|6",,"Kita Freienwalder Str. 19c/Kigä City",0,37,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
1865,52.4829611,13.3385926,"2","2",,"Kita Freiherr-vom-Stein-Straße",0,722,1,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
1212,52.5256818,13.1491408,"13|17","2",,"Kita Freinet-Haus Entdeckerland",0,717,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
2897,52.5085686,13.302105,"0","3",,"Kita Fridolin Kirschkern",0,129,1,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
100056,52.5325,13.41065,"2",,,"Kita Frieda Kirschkern/Kirschkern e.V.",0,129,1,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00,08:00,16:00
1866,52.4721245,13.3291203,,,,"Kita Fri-Willi/Kitas Süd-West",0,709,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
1574,52.4299414,13.3444435,"10",,,"Kita Frobenstr. 75/Kitas Süd-West",0,709,0,0,0,0,0,0,0,0,0,0,0
468,52.63265,13.30409,"2",,,"Kita Frohnatur",0,717,0,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,16:00
277,52.62213999999999,13.29296,"2","1|2|6",,"Kita Frohnauer Straße",0,717,0,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
2434,52.4990408,13.3415111,"2","0|2|4",,"Kita Fuggerstaße",0,929,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
49,52.53717100000001,13.4047466,"3",,,"Kita Fürstenberger Str. 4/5/Kigä City",0,37,0,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
496229,52.55457,13.44831,,,,"Kita Gäblerstraße",0,930,1,0,0,0,0,0,0,0,0,0,0
530229,52.53854,13.61304,"2","2|4|6",,"Kita Galileo",0,931,3,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
1162,52.5185959,13.3158182,"2",,,"Kita Galvanistraße",0,125,2,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30,07:00,16:30
454179,52.4939537,13.3076296,,,,"Kita Gan Israel 2",0,539,1,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30,07:30,16:30
1232,52.5544653,13.4490418,,,,"Kita Gänseblümchen",0,747,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
2593,52.5917165,13.3835886,"2","1|4|6",,"Kita Gänseblümchen",0,932,1,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00
2719,52.43626099999999,13.277385,"2",,"6","Kita Gänseblümchen",0,696,1,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00,08:00,17:00
352,52.5382656,13.3830254,"3","1|4|6",,"Kita Gartenstr. 107/Kigä City",0,37,0,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30,06:00,17:30
299129,52.54653,13.40935,"2|3","2|4|6",,"Kita Gaudystraße",0,316,2,08:00,17:00,08:00,17:00,08:00,16:00,08:00,17:00,08:00,17:00
1407,52.4744875,13.4219058,"13|2",,,"Kita Genezareth",0,502,4,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
2521,52.50206499999999,13.4475889,,,,"Kita George & Friends",0,933,1,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00,08:00,18:00
61,52.5499791,13.4050774,,,,"Kita Gerne Groß/Kigä NordOst",0,0,0,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30,06:30,17:30
119,52.5446502,13.4148041,,,,"Kita Gethsemane",0,498,4,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00,06:30,17:00
2343,52.55967,13.32928,"3","6",,"Kita Ghanastr. 13/Kigä City",0,37,0,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00,06:00,17:00
100066,52.5508162,13.3813851,,,,"Kita Ghislan",0,934,1,0,0,0,0,0,0,0,0,0,0
431129,52.42758,13.31328,"15",,,"Kita Giesensdorfer Straße 11 - Lilli",0,935,1,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
239,52.5212786,13.2877473,"2","2","4","Kita GIRASOLES-SONNENBLUMEN",0,936,1,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30,07:30,18:30
130,52.54627319999999,13.3976975,"13|2","0|2",,"Kita Gleimstrolche",0,768,1,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
542229,52.44434,13.3714,"3",,"1","Kita Global Village",0,937,1,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00,06:30,18:00
760229,52.4816777,13.5189301,,,,"Kita Glücksallee",0,938,1,0,0,0,0,0,0,0,0,0,0
460129,52.49977879999999,13.4657694,"12","3",,"Kita Glückskinder",0,939,1,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30
670279,52.4982596,13.4619846,,,,"Kita Glückskinder Stralauer Allee",0,939,1,0,0,0,0,0,0,0,0,0,0
667229,52.4857063,13.2917786,"2|3",,,"Kita Glücksweg",0,938,1,0,0,0,0,0,0,0,0,0,0
